design,tau_shape,n_per_arm,lambda,rank,crit_wald,power_wald,crit_tmax,power_tmax,power_rw_any
DiD_regularized_empirical,diffuse_PL,1050,49.479325787799496,6,12.591587243743978,0.9999656816436139,2.593077870008476,0.998,0.9976
DiD_regularized_empirical,diffuse_PL,1100,51.83548415864708,6,12.591587243743978,0.9999826388688515,2.593077870008476,0.9988,0.9992
DiD_regularized_empirical,diffuse_PL,1150,54.191642529494615,6,12.591587243743978,0.9999912956221816,2.593077870008476,0.9989,0.9988
DiD_regularized_empirical,diffuse_PL,1200,56.54780090034226,6,12.591587243743978,0.9999956727306606,2.593077870008476,0.9995,0.9996
DiD_regularized_empirical,diffuse_PL,1250,58.903959271189834,6,12.591587243743978,0.9999978659876124,2.593077870008476,0.99955,0.9992
DiD_regularized_empirical,diffuse_PL,1300,61.26011764203741,6,12.591587243743978,0.9999989556135751,2.593077870008476,0.99985,0.9996
DiD_regularized_empirical,diffuse_PL,1350,63.61627601288502,6,12.591587243743978,0.9999994925805121,2.593077870008476,0.9999,0.9996
DiD_regularized_empirical,diffuse_PL,1400,65.97243438373263,6,12.591587243743978,0.9999997551711871,2.593077870008476,1,0.9998
DiD_regularized_empirical,diffuse_PL,1450,68.32859275458023,6,12.591587243743978,0.9999998826497644,2.593077870008476,0.99995,1
DiD_regularized_empirical,diffuse_PL,1500,70.68475112542777,6,12.591587243743978,0.9999999441069268,2.593077870008476,0.99995,1
DiD_regularized_empirical,diffuse_PL,1550,73.04090949627543,6,12.591587243743978,0.9999999735392551,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,1600,75.39706786712304,6,12.591587243743978,0.9999999875455232,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,1650,77.75322623797054,6,12.591587243743978,0.9999999941705157,2.593077870008476,0.99995,1
DiD_regularized_empirical,diffuse_PL,1700,80.10938460881822,6,12.591587243743978,0.9999999972859915,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,1750,82.46554297966573,6,12.591587243743978,0.999999998742935,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,1800,84.8217013505134,6,12.591587243743978,0.9999999994206338,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,1850,87.17785972136097,6,12.591587243743978,0.9999999997342484,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,1900,89.53401809220856,6,12.591587243743978,0.9999999998786612,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,1950,91.89017646305612,6,12.591587243743978,0.9999999999448439,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2000,94.24633483390369,6,12.591587243743978,0.9999999999750354,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2050,96.60249320475124,6,12.591587243743978,0.9999999999887474,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2100,98.95865157559899,6,12.591587243743978,0.9999999999949484,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2150,101.31480994644652,6,12.591587243743978,0.9999999999977409,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2200,103.67096831729415,6,12.591587243743978,0.9999999999989936,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2250,106.02712668814169,6,12.591587243743978,0.9999999999995532,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2300,108.38328505898923,6,12.591587243743978,0.9999999999998024,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2350,110.7394434298369,6,12.591587243743978,0.9999999999999128,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2400,113.09560180068452,6,12.591587243743978,0.9999999999999617,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2450,115.45176017153202,6,12.591587243743978,0.9999999999999832,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2500,117.80791854237967,6,12.591587243743978,0.9999999999999927,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2550,120.16407691322729,6,12.591587243743978,0.9999999999999968,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2600,122.52023528407481,6,12.591587243743978,0.9999999999999987,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2650,124.87639365492254,6,12.591587243743978,0.9999999999999994,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2700,127.23255202577003,6,12.591587243743978,0.9999999999999998,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2750,129.58871039661753,6,12.591587243743978,0.9999999999999999,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2800,131.94486876746527,6,12.591587243743978,1,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2850,134.30102713831283,6,12.591587243743978,1,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2900,136.65718550916046,6,12.591587243743978,1,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,2950,139.01334388000797,6,12.591587243743978,1,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,3000,141.36950225085553,6,12.591587243743978,1,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,3050,143.72566062170316,6,12.591587243743978,1,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,3100,146.08181899255086,6,12.591587243743978,1,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,3150,148.4379773633983,6,12.591587243743978,1,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,3200,150.79413573424608,6,12.591587243743978,1,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,3250,153.15029410509348,6,12.591587243743978,1,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,3300,155.50645247594107,6,12.591587243743978,1,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,3350,157.86261084678873,6,12.591587243743978,1,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,3400,160.21876921763644,6,12.591587243743978,1,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,3450,162.57492758848383,6,12.591587243743978,1,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,3500,164.93108595933145,6,12.591587243743978,1,2.593077870008476,1,1
DiD_regularized_empirical,diffuse_PL,3550,167.28724433017916,6,12.591587243743978,1,2.593077870008476,1,1
